"","survey_id","id","assignment_id","duration_in_seconds","start_time","completion_time","approval_status","amount_paid","amount_bonused","estimated_cloud_research_fee","actual_completion_code","v12","v13","v14","feedback","batch"
"127",372355,"A2J7PEUIO2WVUN","36TFCYNS48AAI8E4SA4UQUTOR7NXH2",756,"7/14/22 20:53","7/14/22 21:06","Approved",2.5,0,0.2482,"45216",NA,NA,NA,NA,"con1"
"128",372355,"AYJGQBBK6KXZ7","3PS7W85Z832AMLN1POF5OAAUVYNT9L",2858,"7/14/22 20:20","7/14/22 21:07","Approved",2.5,0,0.2482,"25440",NA,NA,NA,NA,"con1"
"129",372355,"A2YHOJLEZR8663","3TU5ZICBRH1XG0CZ3SFWJ94WRL6Q8F",2937,"7/14/22 20:18","7/14/22 21:07","Approved",2.5,0,0.2482,"19660",NA,NA,NA,NA,"con1"
"130",372355,"A3V3SQCM8QGYB7","37M28K1J0UDUD11150F1IZY53EGAJE",1808,"7/14/22 20:37","7/14/22 21:08","Approved",2.5,0,0.2482,"55493",NA,NA,NA,NA,"con1"
"131",372355,"ABBP9JASL9AGK","3X4JMASXCQ9SU557P65RV53FMNY0BV",915,"7/14/22 20:54","7/14/22 21:10","Approved",2.5,0,0.2482,"10152",NA,NA,NA,NA,"con1"
"132",372355,"AN45KLUESX3NY","3IJXV6UZ11JQH73CPTGN1O8FQ3EIRH",2572,"7/14/22 20:27","7/14/22 21:10","Approved",2.5,0,0.2482,"14639",NA,NA,NA,NA,"con1"
"133",372355,"A1IL81UMEC9OJI","3ZWFC4W1UY767G1MOLA2YRVNABLFRM",3219,"7/14/22 20:17","7/14/22 21:10","Approved",2.5,0,0.2482,"49569",NA,NA,NA,NA,"con1"
"134",372355,"APY7YO8CH0ZDP","340UGXU9D21NJ5FTSUABLOLT54EVUV",2453,"7/14/22 20:30","7/14/22 21:11","Approved",2.5,0,0.2482,"89774",NA,NA,NA,NA,"con1"
"135",372355,"A1IJ56N5Z4TT46","34T446B1C4EB4AXD361M6P9X48U0CY",3166,"7/14/22 20:18","7/14/22 21:11","Approved",2.5,0,0.2482,"34984",NA,NA,NA,NA,"con1"
"136",372355,"A1G5EPLJEGL381","3VNXK88KKGIPZDRQUJFKPSYFSJ79VL",1390,"7/14/22 20:49","7/14/22 21:13","Approved",2.5,0,0.2482,"17243",NA,NA,NA,NA,"con1"
"137",372355,"AQRKP48O0WKBW","3QL2OFSM9AIEP6PK4C3KH15AC14CNK",3444,"7/14/22 20:16","7/14/22 21:13","Approved",2.5,0,0.2482,"15802",NA,NA,NA,NA,"con1"
"138",372355,"A30RAYNDOWQ61S","3483FV8BEIJTK3RQ82SX3DA25K226R",3458,"7/14/22 20:16","7/14/22 21:13","Approved",2.5,0,0.2482,"24163",NA,NA,NA,NA,"con1"
"139",372355,"A4J4GGMKJ68L0","3EF8EXOTT5VYJDO19HM87Y52ZK8J1X",3470,"7/14/22 20:16","7/14/22 21:14","Approved",2.5,0,0.2482,"48387",NA,NA,NA,NA,"con1"
"140",372355,"A17FGZ1I5P9RZA","3PXX5PX6L1YOVI3PH82KKBFSV9AABW",941,"7/14/22 20:58","7/14/22 21:14","Approved",2.5,0,0.2482,"57504",NA,NA,NA,NA,"con1"
"141",372355,"AJACXA5FC5BYZ","37XITHEIS09Z44HCXJK1QLAKDYZRCT",534,"7/14/22 21:06","7/14/22 21:14","Approved",2.5,0,0.2482,"82315",NA,NA,NA,NA,"con1"
"142",372355,"A3MDU0KP6F46FP","3WAKVUDHU0GL8FEXAW7VFA5QJM77UF",2944,"7/14/22 20:26","7/14/22 21:15","Approved",2.5,0,0.2482,"68302",NA,NA,NA,NA,"con1"
"143",372355,"A18QKM5Z69TLS","33SA9F9TR1UJ9YICS40238I4QPLWEO",3360,"7/14/22 20:21","7/14/22 21:17","Approved",2.5,0,0.2482,"59600",NA,NA,NA,NA,"con1"
"144",372355,"A2W5MSZP0O4Y2P","3JPSL1DZ5WZQWRSMKY7TB6FMCYLNAV",2428,"7/14/22 20:37","7/14/22 21:17","Approved",2.5,0,0.2482,"90220",NA,NA,NA,NA,"con1"
"145",372355,"A1CE3DR200PXSS","32SVAV9L3J9JSNZC2FNE2SHG7HW3AX",1738,"7/14/22 20:49","7/14/22 21:17","Approved",2.5,0,0.2482,"76969",NA,NA,NA,NA,"con1"
"146",372355,"A2OX8TSRCU6NKD","3ZSANO2JCJ7I8V1Z3AA7O10JWD8FSE",1544,"7/14/22 20:53","7/14/22 21:18","Approved",2.5,0,0.2482,"18224",NA,NA,NA,NA,"con1"
"147",372355,"A2ER0EVZ7E1Z8G","3RKNTXVS3QY4AJIG2TSXCX9MLHT4AK",1273,"7/14/22 20:58","7/14/22 21:19","Approved",2.5,0,0.2482,"27321",NA,NA,NA,NA,"con1"
"148",372355,"A2H2DJL45BZBD","3Y5140Z9D1G55UNXC1CYWT80PLTPIZ",1810,"7/14/22 20:50","7/14/22 21:20","Approved",2.5,0,0.2482,"65494",NA,NA,NA,NA,"con1"
"149",372355,"A34J77QESJXTSS","320DUZ38GBMVNSE4R07BEL9819VGJY",1623,"7/14/22 20:54","7/14/22 21:21","Approved",2.5,0,0.2482,"35584",NA,NA,NA,NA,"con1"
"150",372355,"A3QC57KUVJP5EW","33TIN5LC08A637MVZU24WR29A0A9YV",1426,"7/14/22 20:58","7/14/22 21:21","Approved",2.5,0,0.2482,"23644",NA,NA,NA,NA,"con1"
"151",372355,"A1Z8VN97YAD6XB","351SEKWQS4HICGAYS7JVOSYSSBBMDZ",1440,"7/14/22 20:58","7/14/22 21:22","Approved",2.5,0,0.2482,"31180",NA,NA,NA,NA,"con1"
"152",372355,"A30CGO77OY7WP0","3K2755HG5W3C66IH6KFIT2EJVAYFDK",1917,"7/14/22 20:51","7/14/22 21:23","Approved",2.5,0,0.2482,"35586",NA,NA,NA,NA,"con1"
"153",372355,"AOMFEAWQHU3D8","34S6N1K2ZZJFIEXFER16F0Y1KYAHLX",3573,"7/14/22 20:25","7/14/22 21:24","Approved",2.5,0,0.2482,"33474",NA,NA,NA,NA,"con1"
"154",372355,"A5WWHKD82I8UE","3OWEPKL08DC8DPUODVV91FDWBQLN7A",549,"7/14/22 21:16","7/14/22 21:25","Approved",2.5,0,0.2482,"78703",NA,NA,NA,NA,"con1"
"155",372355,"A1NFBKUYYVUYWF","3IHR8NYAMB1BXNOIRCAU2SYHK3R4PY",2568,"7/14/22 20:43","7/14/22 21:26","Approved",2.5,0,0.2482,"58047",NA,NA,NA,NA,"con1"
"156",372355,"A19UBZFVUWL1ES","3K772S5NPCB1C8NNX5E2258HB1HEHF",555,"7/14/22 21:18","7/14/22 21:27","Approved",2.5,0,0.2482,"33904",NA,NA,NA,NA,"con1"
"157",372355,"A1Z12SGB1WMXHK","3Z4AIRP3CADZEXTQQL19Y7DHAIS1X8",1845,"7/14/22 20:57","7/14/22 21:28","Approved",2.5,0,0.2482,"93125",NA,NA,NA,NA,"con1"
"158",372355,"A1LFOS4GL90HWU","3SNVL38CI8SDH04H7ZB4P9O6I67KCV",777,"7/14/22 21:15","7/14/22 21:28","Approved",2.5,0,0.2482,"36578",NA,NA,NA,NA,"con1"
"159",372355,"A1N8BW04V76ZSY","3WYGZ5XF30FTOHTD4L144ESO49SSKW",1137,"7/14/22 21:11","7/14/22 21:30","Approved",2.5,0,0.2482,"75392",NA,NA,NA,NA,"con1"
"160",372355,"A2APLCDM5WB4D","3OVR4I9USTJWXZPXRPPJ2XORPZI4QU",1233,"7/14/22 21:13","7/14/22 21:34","Approved",2.5,0,0.2482,"62787",NA,NA,NA,NA,"con1"
"161",372355,"AKK6H2YXK4RF6","3ZAK8W07I8E7Q4EDPXMM0VV3B89U0A",683,"7/14/22 21:23","7/14/22 21:34","Approved",2.5,0,0.2482,"72338",NA,NA,NA,NA,"con1"
"162",372355,"A155JNJQ69WMDI","3Q8GYXHFET2AZHJE0C7YNK5OLGCC52",1341,"7/14/22 21:13","7/14/22 21:36","Approved",2.5,0,0.2482,"33822",NA,NA,NA,NA,"con1"
"163",372355,"AXF0OX50YZQC6","36NEMU28XJDHLMAP92OLGGNDZRLWMM",882,"7/14/22 21:23","7/14/22 21:37","Approved",2.5,0,0.2482,"90604",NA,NA,NA,NA,"con1"
"164",372355,"AAF1SJ9FCBF75","39KFRKBFIRV9AUQ11JLMTHXY5ZTYOV",3539,"7/14/22 20:43","7/14/22 21:42","Approved",2.5,0,0.2482,"53592",NA,NA,NA,NA,"con1"
"165",372355,"A1B3B409V58ACB","32UTUBMZ7KW8N66NS3TGGYT5GKIVBR",399,"7/14/22 21:36","7/14/22 21:43","Approved",2.5,0,0.2482,"42713",NA,NA,NA,NA,"con1"
"166",372355,"A12TZ1W76AGOF9","3A1COHJ8NNVK37DWK2S2AVCV0ZMH8O",598,"7/14/22 21:33","7/14/22 21:43","Approved",2.5,0,0.2482,"46290",NA,NA,NA,NA,"con1"
"167",372355,"A2WGW5Y3ZFBDEC","337RC3OW092K0FSZJGIAU1PASDSLVY",1669,"7/14/22 21:17","7/14/22 21:45","Approved",2.5,0,0.2482,"83762",NA,NA,NA,NA,"con1"
"168",372355,"A3FUDUZVJAENVE","3RJSC4XJ14UQ5POYOWEESJ3NCSK509",641,"7/14/22 21:36","7/14/22 21:47","Approved",2.5,0,0.2482,"29176",NA,NA,NA,NA,"con1"
"169",372355,"A395W57ZJI6BE3","388U7OUMFB1FACMWL3RHVK8J4A80RH",986,"7/14/22 21:31","7/14/22 21:47","Approved",2.5,0,0.2482,"17699",NA,NA,NA,NA,"con1"
"170",372355,"A2CY1TSQ3KKP5Q","33UKMF931DKT60WFNUKMFAB6P63TT0",518,"7/14/22 21:39","7/14/22 21:48","Approved",2.5,0,0.2482,"96195",NA,NA,NA,NA,"con1"
"171",372355,"A1X7PC5PH6JWIS","3JPSL1DZ5WZQWRSMKY7TB6FMCZTANS",1370,"7/14/22 21:25","7/14/22 21:48","Approved",2.5,0,0.2482,"45145",NA,NA,NA,NA,"con1"
"172",372355,"AS5X6GRDJKWG3","3LPW2N6LKX26LB0EM3SYHQRUSHOU51",557,"7/14/22 21:40","7/14/22 21:49","Approved",2.5,0,0.2482,"38348",NA,NA,NA,NA,"con1"
"173",372355,"A3OMY0O6JUXAXL","3LYA37P8IUNU7VCBTZF9EPIO0MCKBV",659,"7/14/22 21:39","7/14/22 21:50","Approved",2.5,0,0.2482,"23638",NA,NA,NA,NA,"con1"
"174",372355,"A2WX434EAQOE29","31Q0U3WYDTF5ZINZ88XB480T8QK17M",1368,"7/14/22 21:28","7/14/22 21:51","Approved",2.5,0,0.2482,"20877",NA,NA,NA,NA,"con1"
"175",372355,"A3HJ1RFM8ZYNGZ","3WR9XG3T67BMRHKIVQGD267WK9P47V",2907,"7/14/22 21:07","7/14/22 21:56","Approved",2.5,0,0.2482,"53053",NA,NA,NA,NA,"con1"
"176",372355,"A30KYNLCW7HHPO","3U8YCDAGXTGFYB7W8O2HQUYE8O6Q06",1538,"7/14/22 21:31","7/14/22 21:57","Approved",2.5,0,0.2482,"40650",NA,NA,NA,NA,"con1"
"177",372355,"A3NXT3OVGL7QNR","3I02618YA46AELIX6I1CFWWBJHOUPM",1518,"7/14/22 21:35","7/14/22 22:00","Approved",2.5,0,0.2482,"61853",NA,NA,NA,NA,"con1"
"178",372355,"A2PXJTMWGUE5DC","3W8CV64QJ6ZKHCW6PUYGAR76K58H9H",1144,"7/14/22 21:58","7/14/22 22:17","Approved",2.5,0,0.2482,"29019",NA,NA,NA,NA,"con1"
"179",372355,"AB8BRFF4ZTZ40","3P4RDNWND969JJKZHO7EZXMOGN1IJ8",684,"7/14/22 22:09","7/14/22 22:20","Approved",2.5,0,0.2482,"19550",NA,NA,NA,NA,"con1"
"180",372355,"A2SLEMDA17XTZ1","3PJ71Z61R829D1BSN5VVI4RZ3GF195",644,"7/14/22 22:15","7/14/22 22:25","Approved",2.5,0,0.2482,"34168",NA,NA,NA,NA,"con1"
"181",372355,"A38DHLB88V8DL8","3R9WASFE23GF97NDY24FKUXMJTNFZ0",566,"7/14/22 22:16","7/14/22 22:26","Approved",2.5,0,0.2482,"74381",NA,NA,NA,NA,"con1"
"182",372355,"A3HW4QDJB63OQ2","3RYC5T2D77TIYTQG2O67AL9RCIQRPL",857,"7/14/22 22:12","7/14/22 22:26","Approved",2.5,0,0.2482,"58364",NA,NA,NA,NA,"con1"
"183",372355,"A146MSML39KY98","39OWYR0EPORF4HD82G2W6NOKDZIFY8",1338,"7/14/22 22:08","7/14/22 22:30","Approved",2.5,0,0.2482,"21557",NA,NA,NA,NA,"con1"
"184",372355,"A1S5SPI4NQPGSI","36U2A8VAG5ZQK35M3RTTM0GPLVZKYF",1481,"7/14/22 22:08","7/14/22 22:33","Approved",2.5,0,0.2482,"61307",NA,NA,NA,NA,"con1"
"185",372355,"A2ML0070M8FDK1","3N2BF7Y2VUUZOWF0E32LFDDQK4IMHO",1054,"7/14/22 22:18","7/14/22 22:36","Approved",2.5,0,0.2482,"91655",NA,NA,NA,NA,"con1"
"186",372355,"A1PVL74S10WYD7","3JJVG1YBEFXRPCR8MCB3C0Z63WQ5B4",459,"7/14/22 22:32","7/14/22 22:40","Approved",2.5,0,0.2482,"61059",NA,NA,NA,NA,"con1"
"187",372355,"A197CVGP5OG90I","38F71OA9GXWFA0OUJDELCS1D4P4FMI",2172,"7/14/22 22:07","7/14/22 22:44","Approved",2.5,0,0.2482,"55499",NA,NA,NA,NA,"con1"
"188",372355,"A377LTGWJKY2IW","3TMSXRD2XA0KPXO0GG5NWOZA1H2W1S",667,"7/14/22 22:33","7/14/22 22:44","Approved",2.5,0,0.2482,"87981",NA,NA,NA,NA,"con1"
"189",372355,"A1C0H8G0YI15MN","3TVRFO09GOFC44XUJVJSIMMV8PBXLQ",1455,"7/14/22 22:21","7/14/22 22:45","Approved",2.5,0,0.2482,"81827",NA,NA,NA,NA,"con1"
"190",372355,"A25L985XCNESXE","3DL65MZB8HFAV0C7BD01REB1YAMCEG",1827,"7/14/22 22:18","7/14/22 22:48","Approved",2.5,0,0.2482,"22871",NA,NA,NA,NA,"con1"
"191",372355,"A1F1TBDHPYAAXT","3XLBSAQ9Z8C2UE87GJ63W2K5L57Z7J",667,"7/14/22 22:40","7/14/22 22:51","Approved",2.5,0,0.2482,"21340",NA,NA,NA,NA,"con1"
"192",372355,"A18QU0YQB6Q8DF","3S0TNUHWKXI3RR8UY69CJAXX874D8M",932,"7/14/22 22:38","7/14/22 22:54","Approved",2.5,0,0.2482,"31747",NA,NA,NA,NA,"con1"
"193",372355,"A355KG0PBUSD5C","3CCZ6YKWRBJ81JCBOSX7LU4GFWQ59X",539,"7/14/22 22:49","7/14/22 22:57","Approved",2.5,0,0.2482,"50299",NA,NA,NA,NA,"con1"
"194",372355,"A3A8P4UR9A0DWQ","35BLDD71IAX45493YH9J2G087NGZVD",700,"7/14/22 22:48","7/14/22 23:00","Approved",2.5,0,0.2482,"32012",NA,NA,NA,NA,"con1"
"195",372355,"A37OUZOGQKGMW0","3CTOC39K3BQCUZ33YX3H88WF27TJ7H",2391,"7/14/22 22:29","7/14/22 23:09","Approved",2.5,0,0.2482,"55977",NA,NA,NA,NA,"con1"
"196",372355,"AFTSLCMJASJDR","3N1FSUEFL9028QLSM3JZ2YHS6LBD4I",830,"7/14/22 22:56","7/14/22 23:10","Approved",2.5,0,0.2482,"23942",NA,NA,NA,NA,"con1"
"197",372355,"A1YFLIT0E5OJG4","3OS46CRSLJZ2HUPSWCC85I7D2JM6VW",1378,"7/14/22 23:00","7/14/22 23:23","Approved",2.5,0,0.2482,"79441",NA,NA,NA,NA,"con1"
"198",372355,"AG2YM9OWQP690","3B1NLC6UG3WR93H2MDCVBHVKA9PGPO",1242,"7/14/22 23:06","7/14/22 23:27","Approved",2.5,0,0.2482,"51860",NA,NA,NA,NA,"con1"
"199",372355,"A8X1YI90JPSGP","3ATTHHXXWEOAE3POYSMFQ6U3RLSXIN",776,"7/14/22 23:20","7/14/22 23:33","Approved",2.5,0,0.2482,"50903",NA,NA,NA,NA,"con1"
"200",372355,"A3E0NS3NXEZTUO","3XUHV3NRVOY1GPUUM4LZYB24Y94H55",1145,"7/14/22 23:24","7/14/22 23:43","Approved",2.5,0,0.2482,"10677",NA,NA,NA,NA,"con1"
"201",372355,"A37LZED187CKU3","3WJ1OXY92EG5TK5IEWIAT9PRN4H8AP",711,"7/14/22 23:36","7/14/22 23:48","Approved",2.5,0,0.2482,"56919",NA,NA,NA,NA,"con1"
"202",372355,"A3T3WRVSK1N2PR","3WAKVUDHU0GL8FEXAW7VFA5QJN37UD",1482,"7/14/22 23:35","7/15/22 0:00","Approved",2.5,0,0.2482,"14768",NA,NA,NA,NA,"con1"
"203",372355,"A2BC6S46AZH1MX","3M0BCWMB8ZWL2V6SIDYC20CJNT9WBR",934,"7/15/22 0:05","7/15/22 0:20","Approved",2.5,0,0.2482,"30778",NA,NA,NA,NA,"con1"
"204",372355,"A2H1D8VRM4NI6M","34MAJL3QP8N4QYJVTEDNPPVGF8Y43N",1210,"7/15/22 0:06","7/15/22 0:26","Approved",2.5,0,0.2482,"24997",NA,NA,NA,NA,"con1"
"205",372355,"A2NI22SB1OFE1S","3F1567XTN05XU5V98KLAJ5Z7BSSQ9A",1321,"7/15/22 0:23","7/15/22 0:45","Approved",2.5,0,0.2482,"46436",NA,NA,NA,NA,"con1"
"206",372355,"A3VZUPCZB4Q9XW","32KTQ2V7RHF69QXHGRET2WF21RV9M6",1753,"7/15/22 0:22","7/15/22 0:52","Approved",2.5,0,0.2482,"77750",NA,NA,NA,NA,"con1"
"207",372355,"A324M5ZRHX7RUV","3E1QT0TDFT9KZ2OGQKANA7DA0CVI8C",987,"7/15/22 0:39","7/15/22 0:56","Approved",2.5,0,0.2482,"24774",NA,NA,NA,NA,"con1"
"208",372355,"A19TD2J8506A4Y","3FPRZHYEP273KB2ADAEAYFVTSS03V3",890,"7/15/22 0:51","7/15/22 1:06","Approved",2.5,0,0.2482,"40368",NA,NA,NA,NA,"con1"
"209",372355,"ARWF605I7RWM7","3IAS3U3I0JGZQF8L4T95ETWUJMKB2U",1640,"7/15/22 0:49","7/15/22 1:16","Approved",2.5,0,0.2482,"13727",NA,NA,NA,NA,"con1"
"210",372355,"A2HYYV0L5HT1IF","36PW28KO43WM2LF9RZ4ALJLDY8SAE5",886,"7/15/22 1:12","7/15/22 1:27","Approved",2.5,0,0.2482,"39690",NA,NA,NA,NA,"con1"
"211",372355,"AC85RMKH69DOW","30ZX6P7VFCV58Y6XSLMMCHF7RSW2JB",897,"7/15/22 1:13","7/15/22 1:28","Approved",2.5,0,0.2482,"19307",NA,NA,NA,NA,"con1"
"212",372355,"A2VGFS03KCCR1Q","3PXX5PX6L1YOVI3PH82KKBFSVBGAB6",603,"7/15/22 1:22","7/15/22 1:32","Approved",2.5,0,0.2482,"94132",NA,NA,NA,NA,"con1"
"213",372355,"A1C5SQZ045W0L5","3SNLUL3WO8NKN03ZEQ85YFNRE7JLUB",2086,"7/15/22 0:59","7/15/22 1:33","Approved",2.5,0,0.2482,"12291",NA,NA,NA,NA,"con1"
"214",372355,"A3KB9R1IGO61Q9","36DSNE9QZ9YJF5V2FJKJJUIASXUJO0",1060,"7/15/22 1:33","7/15/22 1:51","Approved",2.5,0,0.2482,"42307",NA,NA,NA,NA,"con1"
"215",372355,"A3CFNUD7VR2E1E","3QUO65DNQYOSTL6WRIOXQWRL9DTOU2",889,"7/15/22 1:41","7/15/22 1:56","Approved",2.5,0,0.2482,"50007",NA,NA,NA,NA,"con1"
"216",372355,"A20SXG1DHDIDI7","384PI804XW1RBRM90SRMLUDFQDSS00",893,"7/15/22 1:43","7/15/22 1:58","Approved",2.5,0,0.2482,"40336",NA,NA,NA,NA,"con1"
"217",372355,"A15CL9A9FVSJDW","3X3OR7WPZ30MP3WMBN702N52HHWL82",1155,"7/15/22 1:45","7/15/22 2:04","Approved",2.5,0,0.2482,"54314",NA,NA,NA,NA,"con1"
"218",372355,"AF114PN3TN6C3","3D8YOU6S9IK24F0SRM239W5UOD06UW",936,"7/15/22 1:50","7/15/22 2:06","Approved",2.5,0,0.2482,"26274",NA,NA,NA,NA,"con1"
"219",372355,"A3BWB2PMOZY5MP","39ASUFLU617YYYN229WO5RWBZT6EXI",781,"7/15/22 1:59","7/15/22 2:12","Approved",2.5,0,0.2482,"56901",NA,NA,NA,NA,"con1"
"220",372355,"A1XQNSBDAOF66C","374TNBHA8FVCV63HGWDQIMSYK2OQYC",1531,"7/15/22 2:05","7/15/22 2:31","Approved",2.5,0,0.2482,"28120",NA,NA,NA,NA,"con1"
"221",372355,"A28Q19NTTP0UIQ","34PGFRQONSBRKE4465BT0OVWVZZJWI",518,"7/15/22 2:25","7/15/22 2:34","Approved",2.5,0,0.2482,"91390",NA,NA,NA,NA,"con1"
"222",372355,"A1REJE4H1KLBXY","3K9FOBBF2LJ7SAJQHPWJKKVX6CZNLW",941,"7/15/22 2:18","7/15/22 2:34","Approved",2.5,0,0.2482,"67265",NA,NA,NA,NA,"con1"
"223",372355,"A2QJZJDCGK0FKR","3CPLWGV3MSZCR8IHSSTTFB426IEN9V",3386,"7/15/22 1:43","7/15/22 2:40","Approved",2.5,0,0.2482,"18908",NA,NA,NA,NA,"con1"
"224",372355,"A21Y7K669KM1PR","3T111IHZ5IQX66A9LZAAOV9C7FA9RC",470,"7/15/22 2:40","7/15/22 2:48","Approved",2.5,0,0.2482,"54641",NA,NA,NA,NA,"con1"
"225",372355,"A17VFZIAVVCCSQ","3EFE17QCRG52MRS5Y0Y7RMCWCU3HS0",367,"7/15/22 2:53","7/15/22 2:59","Approved",2.5,0,0.2482,"92230",NA,NA,NA,NA,"con1"
"226",372355,"A3BP890CXV4UMN","3VNL7UK1XJJJNVEESAFXY6W5YY3TF2",842,"7/15/22 2:49","7/15/22 3:03","Approved",2.5,0,0.2482,"57513",NA,NA,NA,NA,"con1"
"227",372355,"A2V4ZV1C7T906L","34V1S5K3GW14KNCPTB7CD0IGBSY69D",1114,"7/15/22 2:50","7/15/22 3:09","Approved",2.5,0,0.2482,"92250",NA,NA,NA,NA,"con1"
"228",372355,"A2PUL3ZDXOW0VZ","3F6KKYWMNF1OUYVY48YV17NSX31DNA",1167,"7/15/22 2:49","7/15/22 3:09","Approved",2.5,0,0.2482,"35122",NA,NA,NA,NA,"con1"
"229",372355,"A3IMB1JAMHP1KK","3WRFBPLXREOQC6T1BJSJOY1G6QF3N5",711,"7/15/22 3:04","7/15/22 3:16","Approved",2.5,0,0.2482,"51807",NA,NA,NA,NA,"con1"
"230",372355,"A1FHKK0RU69RU","34FNN24DCQ9N2KKJW4PNKBX7O65Y5B",2720,"7/15/22 2:36","7/15/22 3:22","Approved",2.5,0,0.2482,"76643",NA,NA,NA,NA,"con1"
"231",372355,"A3PRQ2GSU42718","3FIJLY1B6Y4LV3L7BT6DTWV89VJFPK",1658,"7/15/22 2:55","7/15/22 3:22","Approved",2.5,0,0.2482,"43008",NA,NA,NA,NA,"con1"
"232",372355,"AYW62R027PUT1","3RWE2M8QWLAUVEU4SWA0M0393EW0N8",3014,"7/15/22 3:15","7/15/22 4:05","Approved",2.5,0,0.2482,"46797",NA,NA,NA,NA,"con1"
"233",372355,"A1OIBI3PWS4R5K","3V26SBZTBHELEOEDZEYMNMD4VZNZZG",3357,"7/15/22 3:21","7/15/22 4:17","Approved",2.5,0,0.2482,"95114",NA,NA,NA,NA,"con1"
"234",372355,"A3G5OWGKHW6OL5","3P59JYT76PKZM1224F0QEN2GPUCT2W",826,"7/15/22 4:42","7/15/22 4:56","Approved",2.5,0,0.2482,"18707",NA,NA,NA,NA,"con1"
"235",372355,"A70L26UXLTGLC","3EQHHY4HQWSNGTZJ2Y3HDBQ3JAWG5C",3214,"7/15/22 4:44","7/15/22 5:38","Approved",2.5,0,0.2482,"44220",NA,NA,NA,NA,"con1"
"236",372355,"A23FEELMFHLC9K","3ZSANO2JCJ7I8V1Z3AA7O10JXHVFSA",2623,"7/15/22 9:41","7/15/22 10:24","Approved",2.5,0,0.2482,"17608",NA,NA,NA,NA,"con1"
"237",372355,"AM2W23THD4CI7","3QECW5O0KL1RLYLPMY2OCU5SA68T57",1253,"7/15/22 10:45","7/15/22 11:06","Approved",2.5,0,0.2482,"79476",NA,NA,NA,NA,"con1"
"238",372355,"A1DLN7K24ZYCV","3P4RDNWND969JJKZHO7EZXMOHRTJIA",931,"7/15/22 11:11","7/15/22 11:27","Approved",2.5,0,0.2482,"96005",NA,NA,NA,NA,"con1"
"239",372355,"A6Q8KZ37WBAZ1","3WYP994K1BRJLOKX1NZSCHB7L4GY6Y",358,"7/15/22 12:10","7/15/22 12:16","Approved",2.5,0,0.2482,"98976",NA,NA,NA,NA,"con1"
"240",372355,"A240TA3WEYWMU0","3FE2ERCCZ18F1GY0AWP3GQ4M2ZCOPO",783,"7/15/22 12:30","7/15/22 12:43","Approved",2.5,0,0.2482,"67981",NA,NA,NA,NA,"con1"
"241",372355,"A3G5IPGLH1IIZN","378XPAWRUGDYIQHVNIU16YJ5R5BAIZ",848,"7/15/22 14:43","7/15/22 14:57","Approved",2.5,0,0.2482,"15554",NA,NA,NA,NA,"con1"
"242",372355,"A29CR7XAVHZI5E","3F6KKYWMNF1OUYVY48YV17NSY7XDNF",1805,"7/15/22 14:29","7/15/22 14:59","Approved",2.5,0,0.2482,"60879",NA,NA,NA,NA,"con1"
"243",372355,"A2GIT09BQEUM9M","3NPFYT4IZG4WICJT84MC5UHNDD7GXW",467,"7/15/22 15:33","7/15/22 15:41","Approved",2.5,0,0.2482,"86404",NA,NA,NA,NA,"con1"
"244",372355,"A337Y4X67PY4QI","3IAEQB9FMIKEHS4CW9PIXQ0JRJGWD4",2762,"7/15/22 15:18","7/15/22 16:04","Approved",2.5,0,0.2482,"97868",NA,NA,NA,NA,"con1"
"245",372355,"A12HWPFXQPITHD","3DY4FPOOA5OV3DNCO0F6GDY9ZCLRVD",560,"7/15/22 16:13","7/15/22 16:22","Approved",2.5,0,0.2482,"83652",NA,NA,NA,NA,"con1"
"246",372355,"A27INSDNTACWAM","3X4JMASXCQ9SU557P65RV53FNU70BJ",2454,"7/15/22 16:18","7/15/22 16:59","Approved",2.5,0,0.2482,"15989",NA,NA,NA,NA,"con1"
"247",372355,"A129GA7DAJESE2","3MRNMEIQW96Y6YSDSVIGOFJ3TDCDLU",1060,"7/15/22 17:09","7/15/22 17:26","Approved",2.5,0,0.2482,"96494",NA,NA,NA,NA,"con1"
"248",372355,"A225BMTMXUR5F4","3JWH6J9I9WDVF1XEQC7P6HZSVN3NB2",1401,"7/15/22 17:16","7/15/22 17:39","Approved",2.5,0,0.2482,"33963",NA,NA,NA,NA,"con1"
"249",372355,"AUFEOA1SGIGVU","3EICBYG648WI6GYZPEBSOUOT4QWCJW",794,"7/15/22 19:01","7/15/22 19:14","Approved",2.5,0,0.2482,"25109",NA,NA,NA,NA,"con1"
"250",372355,"A3EA4SHCLJ1UZQ","30BUDKLTXHVPWF3SW3DTD85R71F5EX",824,"7/15/22 19:01","7/15/22 19:15","Approved",2.5,0,0.2482,"61415",NA,NA,NA,NA,"con1"
"251",372355,"A1CPJ9Q4UQ0FZ3","3A1PQ49WVLH2S7TBLHJNVLPNN201HR",1122,"7/15/22 19:58","7/15/22 20:17","Approved",2.5,0,0.2482,"73623",NA,NA,NA,NA,"con1"
"252",372355,"A2NBVTY6FLBEAF","3TMSXRD2XA0KPXO0GG5NWOZA2R4W1F",1082,"7/15/22 21:05","7/15/22 21:23","Approved",2.5,0,0.2482,"13141",NA,NA,NA,NA,"con1"
